,Converted,Converted_prob,Prospect ID,Predicted,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,final_Predicted,Lead_Score
4782,0,0.0017199817328845664,6503,0,1,0,0,0,0,0,0,0,0,0,0,0
4783,0,0.3878252367713317,1777,0,1,1,1,1,0,0,0,0,0,0,1,39
4784,0,0.09660584438900392,9181,0,1,0,0,0,0,0,0,0,0,0,0,10
4785,1,0.009991424351800275,8874,0,1,0,0,0,0,0,0,0,0,0,0,1
4786,0,0.09660584438900392,5444,0,1,0,0,0,0,0,0,0,0,0,0,10
4787,1,0.3878252367713317,5976,0,1,1,1,1,0,0,0,0,0,0,1,39
4788,0,0.009991424351800275,3872,0,1,0,0,0,0,0,0,0,0,0,0,1
4789,0,0.009991424351800275,3756,0,1,0,0,0,0,0,0,0,0,0,0,1
4790,1,0.3878252367713317,3012,0,1,1,1,1,0,0,0,0,0,0,1,39
4791,0,0.009991424351800275,2755,0,1,0,0,0,0,0,0,0,0,0,0,1
4792,0,0.009991424351800275,165,0,1,0,0,0,0,0,0,0,0,0,0,1
4793,1,0.3878252367713317,1506,0,1,1,1,1,0,0,0,0,0,0,1,39
4794,1,0.8703439999982505,4780,1,1,1,1,1,1,1,1,1,1,0,1,87
4795,1,0.09292075762689285,563,0,1,0,0,0,0,0,0,0,0,0,0,9
4796,0,0.09759856451244371,7576,0,1,0,0,0,0,0,0,0,0,0,0,10
4797,0,0.009991424351800275,4383,0,1,0,0,0,0,0,0,0,0,0,0,1
4798,0,0.3878252367713317,508,0,1,1,1,1,0,0,0,0,0,0,1,39
4799,0,0.009991424351800275,2579,0,1,0,0,0,0,0,0,0,0,0,0,1
4800,0,0.17638850716380672,9083,0,1,1,0,0,0,0,0,0,0,0,0,18
4801,1,0.8645687866399578,335,1,1,1,1,1,1,1,1,1,1,0,1,86
4802,0,0.002289960495272786,6797,0,1,0,0,0,0,0,0,0,0,0,0,0
4803,1,0.9986333069479733,2475,1,1,1,1,1,1,1,1,1,1,1,1,100
4804,1,0.3878252367713317,8552,0,1,1,1,1,0,0,0,0,0,0,1,39
4805,1,0.9863969344108656,6827,1,1,1,1,1,1,1,1,1,1,1,1,99
4806,0,0.009991424351800275,2233,0,1,0,0,0,0,0,0,0,0,0,0,1
4807,1,0.9663341569822533,2019,1,1,1,1,1,1,1,1,1,1,1,1,97
4808,1,0.8703439999982505,5050,1,1,1,1,1,1,1,1,1,1,0,1,87
4809,1,0.9930288551115778,8257,1,1,1,1,1,1,1,1,1,1,1,1,99
4810,1,0.8703439999982505,9171,1,1,1,1,1,1,1,1,1,1,0,1,87
4811,0,0.09759856451244371,6641,0,1,0,0,0,0,0,0,0,0,0,0,10
4812,1,0.9863969344108656,298,1,1,1,1,1,1,1,1,1,1,1,1,99
4813,0,0.3878252367713317,5974,0,1,1,1,1,0,0,0,0,0,0,1,39
4814,0,0.09759856451244371,932,0,1,0,0,0,0,0,0,0,0,0,0,10
4815,0,0.09660584438900392,6246,0,1,0,0,0,0,0,0,0,0,0,0,10
4816,1,0.9854317266549288,2114,1,1,1,1,1,1,1,1,1,1,1,1,99
4817,0,0.09759856451244371,2448,0,1,0,0,0,0,0,0,0,0,0,0,10
4818,0,0.09759856451244371,3916,0,1,0,0,0,0,0,0,0,0,0,0,10
4819,1,0.3878252367713317,1401,0,1,1,1,1,0,0,0,0,0,0,1,39
4820,1,0.3878252367713317,3343,0,1,1,1,1,0,0,0,0,0,0,1,39
4821,0,0.009991424351800275,3080,0,1,0,0,0,0,0,0,0,0,0,0,1
4822,1,0.9930288551115778,1542,1,1,1,1,1,1,1,1,1,1,1,1,99
4823,0,0.3878252367713317,555,0,1,1,1,1,0,0,0,0,0,0,1,39
4824,1,0.8703439999982505,7076,1,1,1,1,1,1,1,1,1,1,0,1,87
4825,1,0.999303823031643,2677,1,1,1,1,1,1,1,1,1,1,1,1,100
4826,0,0.002289960495272786,7788,0,1,0,0,0,0,0,0,0,0,0,0,0
4827,1,0.9863969344108656,4012,1,1,1,1,1,1,1,1,1,1,1,1,99
4828,0,0.002289960495272786,8488,0,1,0,0,0,0,0,0,0,0,0,0,0
4829,0,0.09660584438900392,8600,0,1,0,0,0,0,0,0,0,0,0,0,10
4830,1,0.3878252367713317,2289,0,1,1,1,1,0,0,0,0,0,0,1,39
4831,0,0.3878252367713317,5193,0,1,1,1,1,0,0,0,0,0,0,1,39
4832,1,0.3878252367713317,7497,0,1,1,1,1,0,0,0,0,0,0,1,39
4833,0,0.002289960495272786,8152,0,1,0,0,0,0,0,0,0,0,0,0,0
4834,1,0.9854317266549288,6252,1,1,1,1,1,1,1,1,1,1,1,1,99
4835,0,0.009991424351800275,9198,0,1,0,0,0,0,0,0,0,0,0,0,1
4836,0,0.3878252367713317,372,0,1,1,1,1,0,0,0,0,0,0,1,39
4837,0,0.3878252367713317,516,0,1,1,1,1,0,0,0,0,0,0,1,39
4838,0,0.3878252367713317,698,0,1,1,1,1,0,0,0,0,0,0,1,39
4839,1,0.8703439999982505,2089,1,1,1,1,1,1,1,1,1,1,0,1,87
4840,1,0.09759856451244371,816,0,1,0,0,0,0,0,0,0,0,0,0,10
4841,0,0.3878252367713317,1114,0,1,1,1,1,0,0,0,0,0,0,1,39
4842,0,0.009991424351800275,4364,0,1,0,0,0,0,0,0,0,0,0,0,1
4843,1,0.8703439999982505,7176,1,1,1,1,1,1,1,1,1,1,0,1,87
4844,0,0.3878252367713317,2035,0,1,1,1,1,0,0,0,0,0,0,1,39
4845,0,0.09759856451244371,194,0,1,0,0,0,0,0,0,0,0,0,0,10
4846,1,0.8645687866399578,212,1,1,1,1,1,1,1,1,1,1,0,1,86
4847,1,0.8703439999982505,7008,1,1,1,1,1,1,1,1,1,1,0,1,87
4848,0,0.09660584438900392,1351,0,1,0,0,0,0,0,0,0,0,0,0,10
4849,0,0.0028083995458596306,6682,0,1,0,0,0,0,0,0,0,0,0,0,0
4850,1,0.8703439999982505,2713,1,1,1,1,1,1,1,1,1,1,0,1,87
4851,0,0.009991424351800275,162,0,1,0,0,0,0,0,0,0,0,0,0,1
4852,0,0.0017199817328845664,8951,0,1,0,0,0,0,0,0,0,0,0,0,0
4853,1,0.8703439999982505,4485,1,1,1,1,1,1,1,1,1,1,0,1,87
4854,0,0.04340823617284343,6148,0,1,0,0,0,0,0,0,0,0,0,0,4
4855,0,0.3878252367713317,2753,0,1,1,1,1,0,0,0,0,0,0,1,39
4856,1,0.3878252367713317,6697,0,1,1,1,1,0,0,0,0,0,0,1,39
4857,0,0.009991424351800275,3930,0,1,0,0,0,0,0,0,0,0,0,0,1
4858,0,0.12593325825335625,3314,0,1,1,0,0,0,0,0,0,0,0,0,13
4859,1,0.8703439999982505,7105,1,1,1,1,1,1,1,1,1,1,0,1,87
4860,0,0.09759856451244371,3273,0,1,0,0,0,0,0,0,0,0,0,0,10
4861,0,0.09759856451244371,5830,0,1,0,0,0,0,0,0,0,0,0,0,10
4862,1,0.3878252367713317,3234,0,1,1,1,1,0,0,0,0,0,0,1,39
4863,0,0.009991424351800275,1997,0,1,0,0,0,0,0,0,0,0,0,0,1
4864,0,0.3878252367713317,3938,0,1,1,1,1,0,0,0,0,0,0,1,39
4865,0,0.0017199817328845664,8936,0,1,0,0,0,0,0,0,0,0,0,0,0
4866,0,0.002289960495272786,7398,0,1,0,0,0,0,0,0,0,0,0,0,0
4867,1,0.795487445021953,7919,1,1,1,1,1,1,1,1,1,0,0,1,80
4868,0,0.09759856451244371,3277,0,1,0,0,0,0,0,0,0,0,0,0,10
4869,0,0.009991424351800275,1687,0,1,0,0,0,0,0,0,0,0,0,0,1
4870,1,0.3878252367713317,725,0,1,1,1,1,0,0,0,0,0,0,1,39
4871,1,0.3878252367713317,8515,0,1,1,1,1,0,0,0,0,0,0,1,39
4872,0,0.09759856451244371,4785,0,1,0,0,0,0,0,0,0,0,0,0,10
4873,1,0.999064553342821,6546,1,1,1,1,1,1,1,1,1,1,1,1,100
4874,0,0.0028083995458596306,3650,0,1,0,0,0,0,0,0,0,0,0,0,0
4875,0,0.0017199817328845664,9148,0,1,0,0,0,0,0,0,0,0,0,0,0
4876,0,0.0017199817328845664,1699,0,1,0,0,0,0,0,0,0,0,0,0,0
4877,0,0.46938435269183365,5833,0,1,1,1,1,1,0,0,0,0,0,1,47
4878,0,0.3878252367713317,1334,0,1,1,1,1,0,0,0,0,0,0,1,39
4879,0,0.0017199817328845664,1896,0,1,0,0,0,0,0,0,0,0,0,0,0
4880,1,0.3878252367713317,1628,0,1,1,1,1,0,0,0,0,0,0,1,39
4881,1,0.3878252367713317,4753,0,1,1,1,1,0,0,0,0,0,0,1,39
4882,1,0.999303823031643,4788,1,1,1,1,1,1,1,1,1,1,1,1,100
4883,0,0.009991424351800275,7830,0,1,0,0,0,0,0,0,0,0,0,0,1
4884,1,0.999064553342821,7682,1,1,1,1,1,1,1,1,1,1,1,1,100
4885,1,0.8703439999982505,7577,1,1,1,1,1,1,1,1,1,1,0,1,87
4886,1,0.3878252367713317,4766,0,1,1,1,1,0,0,0,0,0,0,1,39
4887,0,0.12593325825335625,9011,0,1,1,0,0,0,0,0,0,0,0,0,13
4888,0,0.009991424351800275,2842,0,1,0,0,0,0,0,0,0,0,0,0,1
4889,0,0.3878252367713317,630,0,1,1,1,1,0,0,0,0,0,0,1,39
4890,0,0.0028083995458596306,6214,0,1,0,0,0,0,0,0,0,0,0,0,0
4891,1,0.9999558788446407,8074,1,1,1,1,1,1,1,1,1,1,1,1,100
4892,0,0.3878252367713317,2728,0,1,1,1,1,0,0,0,0,0,0,1,39
4893,1,0.8703439999982505,4382,1,1,1,1,1,1,1,1,1,1,0,1,87
4894,1,0.9906531080626818,4420,1,1,1,1,1,1,1,1,1,1,1,1,99
4895,1,0.5186688874178071,3210,1,1,1,1,1,1,1,0,0,0,0,1,52
4896,1,0.9307658510296561,4198,1,1,1,1,1,1,1,1,1,1,1,1,93
4897,0,0.002289960495272786,2046,0,1,0,0,0,0,0,0,0,0,0,0,0
4898,0,0.3878252367713317,3680,0,1,1,1,1,0,0,0,0,0,0,1,39
4899,0,0.009991424351800275,1495,0,1,0,0,0,0,0,0,0,0,0,0,1
4900,0,0.009991424351800275,5132,0,1,0,0,0,0,0,0,0,0,0,0,1
4901,0,0.0017199817328845664,256,0,1,0,0,0,0,0,0,0,0,0,0,0
4902,0,0.009991424351800275,2218,0,1,0,0,0,0,0,0,0,0,0,0,1
4903,0,0.3878252367713317,458,0,1,1,1,1,0,0,0,0,0,0,1,39
4904,0,0.009991424351800275,3697,0,1,0,0,0,0,0,0,0,0,0,0,1
4905,0,0.15022917882512118,5497,0,1,1,0,0,0,0,0,0,0,0,0,15
4906,0,0.3878252367713317,2394,0,1,1,1,1,0,0,0,0,0,0,1,39
4907,0,0.0028083995458596306,7632,0,1,0,0,0,0,0,0,0,0,0,0,0
4908,0,0.09759856451244371,906,0,1,0,0,0,0,0,0,0,0,0,0,10
4909,0,0.09660584438900392,4336,0,1,0,0,0,0,0,0,0,0,0,0,10
4910,0,0.5186688874178071,8174,1,1,1,1,1,1,1,0,0,0,0,1,52
4911,0,0.09759856451244371,4981,0,1,0,0,0,0,0,0,0,0,0,0,10
4912,1,0.9854317266549288,4843,1,1,1,1,1,1,1,1,1,1,1,1,99
4913,1,0.3878252367713317,6946,0,1,1,1,1,0,0,0,0,0,0,1,39
4914,0,0.0028083995458596306,2949,0,1,0,0,0,0,0,0,0,0,0,0,0
4915,1,0.8703439999982505,2157,1,1,1,1,1,1,1,1,1,1,0,1,87
4916,1,0.8703439999982505,6554,1,1,1,1,1,1,1,1,1,1,0,1,87
4917,1,0.9930288551115778,7297,1,1,1,1,1,1,1,1,1,1,1,1,99
4918,1,0.9700563990863025,4233,1,1,1,1,1,1,1,1,1,1,1,1,97
4919,0,0.3878252367713317,5680,0,1,1,1,1,0,0,0,0,0,0,1,39
4920,0,0.009991424351800275,860,0,1,0,0,0,0,0,0,0,0,0,0,1
4921,0,0.009991424351800275,1309,0,1,0,0,0,0,0,0,0,0,0,0,1
4922,0,0.0028083995458596306,1177,0,1,0,0,0,0,0,0,0,0,0,0,0
4923,0,0.3878252367713317,193,0,1,1,1,1,0,0,0,0,0,0,1,39
4924,1,0.9930288551115778,6323,1,1,1,1,1,1,1,1,1,1,1,1,99
4925,0,0.09759856451244371,6575,0,1,0,0,0,0,0,0,0,0,0,0,10
4926,0,0.3878252367713317,4160,0,1,1,1,1,0,0,0,0,0,0,1,39
4927,0,0.002289960495272786,1787,0,1,0,0,0,0,0,0,0,0,0,0,0
4928,1,0.999064553342821,6028,1,1,1,1,1,1,1,1,1,1,1,1,100
4929,1,0.09759856451244371,8638,0,1,0,0,0,0,0,0,0,0,0,0,10
4930,0,0.12593325825335625,4207,0,1,1,0,0,0,0,0,0,0,0,0,13
4931,1,0.8703439999982505,7993,1,1,1,1,1,1,1,1,1,1,0,1,87
4932,0,0.3878252367713317,1413,0,1,1,1,1,0,0,0,0,0,0,1,39
4933,0,0.02374246054782388,8702,0,1,0,0,0,0,0,0,0,0,0,0,2
4934,0,0.009991424351800275,8459,0,1,0,0,0,0,0,0,0,0,0,0,1
4935,1,0.8703439999982505,3807,1,1,1,1,1,1,1,1,1,1,0,1,87
4936,1,0.8703439999982505,5932,1,1,1,1,1,1,1,1,1,1,0,1,87
4937,0,0.3878252367713317,827,0,1,1,1,1,0,0,0,0,0,0,1,39
4938,1,0.9863969344108656,5236,1,1,1,1,1,1,1,1,1,1,1,1,99
4939,1,0.8703439999982505,8339,1,1,1,1,1,1,1,1,1,1,0,1,87
4940,0,0.009991424351800275,1431,0,1,0,0,0,0,0,0,0,0,0,0,1
4941,0,0.3878252367713317,3681,0,1,1,1,1,0,0,0,0,0,0,1,39
4942,0,0.009991424351800275,8285,0,1,0,0,0,0,0,0,0,0,0,0,1
4943,1,0.7401591563195961,2565,1,1,1,1,1,1,1,1,1,0,0,1,74
4944,0,0.09660584438900392,6806,0,1,0,0,0,0,0,0,0,0,0,0,10
4945,0,0.09660584438900392,6137,0,1,0,0,0,0,0,0,0,0,0,0,10
4946,0,0.12593325825335625,3300,0,1,1,0,0,0,0,0,0,0,0,0,13
4947,1,0.3878252367713317,1704,0,1,1,1,1,0,0,0,0,0,0,1,39
4948,0,0.002289960495272786,3525,0,1,0,0,0,0,0,0,0,0,0,0,0
4949,0,0.009991424351800275,6385,0,1,0,0,0,0,0,0,0,0,0,0,1
4950,0,0.3878252367713317,3846,0,1,1,1,1,0,0,0,0,0,0,1,39
4951,0,0.009991424351800275,8278,0,1,0,0,0,0,0,0,0,0,0,0,1
4952,0,0.009991424351800275,2776,0,1,0,0,0,0,0,0,0,0,0,0,1
4953,0,0.009991424351800275,6111,0,1,0,0,0,0,0,0,0,0,0,0,1
4954,1,0.9307658510296561,1729,1,1,1,1,1,1,1,1,1,1,1,1,93
4955,0,0.09759856451244371,6614,0,1,0,0,0,0,0,0,0,0,0,0,10
4956,0,0.12593325825335625,7343,0,1,1,0,0,0,0,0,0,0,0,0,13
4957,0,0.0028083995458596306,6451,0,1,0,0,0,0,0,0,0,0,0,0,0
4958,0,0.0017199817328845664,8847,0,1,0,0,0,0,0,0,0,0,0,0,0
4959,0,0.3878252367713317,4300,0,1,1,1,1,0,0,0,0,0,0,1,39
4960,0,0.009991424351800275,2613,0,1,0,0,0,0,0,0,0,0,0,0,1
4961,0,0.009991424351800275,7148,0,1,0,0,0,0,0,0,0,0,0,0,1
4962,1,0.3878252367713317,700,0,1,1,1,1,0,0,0,0,0,0,1,39
4963,0,0.3878252367713317,8809,0,1,1,1,1,0,0,0,0,0,0,1,39
4964,1,0.9307658510296561,5373,1,1,1,1,1,1,1,1,1,1,1,1,93
4965,0,0.09660584438900392,7549,0,1,0,0,0,0,0,0,0,0,0,0,10
4966,1,0.8703439999982505,6774,1,1,1,1,1,1,1,1,1,1,0,1,87
4967,0,0.3878252367713317,143,0,1,1,1,1,0,0,0,0,0,0,1,39
4968,0,0.002289960495272786,8633,0,1,0,0,0,0,0,0,0,0,0,0,0
4969,0,0.09759856451244371,6818,0,1,0,0,0,0,0,0,0,0,0,0,10
4970,1,0.8703439999982505,4185,1,1,1,1,1,1,1,1,1,1,0,1,87
4971,1,0.3878252367713317,4329,0,1,1,1,1,0,0,0,0,0,0,1,39
4972,0,0.04340823617284343,4402,0,1,0,0,0,0,0,0,0,0,0,0,4
4973,1,0.8703439999982505,7177,1,1,1,1,1,1,1,1,1,1,0,1,87
4974,0,0.09759856451244371,1503,0,1,0,0,0,0,0,0,0,0,0,0,10
4975,0,0.3878252367713317,1674,0,1,1,1,1,0,0,0,0,0,0,1,39
4976,1,0.8645687866399578,5840,1,1,1,1,1,1,1,1,1,1,0,1,86
4977,0,0.12593325825335625,6118,0,1,1,0,0,0,0,0,0,0,0,0,13
4978,0,0.12593325825335625,4035,0,1,1,0,0,0,0,0,0,0,0,0,13
4979,0,0.3878252367713317,1154,0,1,1,1,1,0,0,0,0,0,0,1,39
4980,1,0.9926723334768831,7674,1,1,1,1,1,1,1,1,1,1,1,1,99
4981,1,0.8645687866399578,447,1,1,1,1,1,1,1,1,1,1,0,1,86
4982,0,0.009991424351800275,8513,0,1,0,0,0,0,0,0,0,0,0,0,1
4983,0,0.09759856451244371,5970,0,1,0,0,0,0,0,0,0,0,0,0,10
4984,1,0.999064553342821,5141,1,1,1,1,1,1,1,1,1,1,1,1,100
4985,1,0.8703439999982505,1786,1,1,1,1,1,1,1,1,1,1,0,1,87
4986,1,0.9854317266549288,5799,1,1,1,1,1,1,1,1,1,1,1,1,99
4987,1,0.9679307421920056,3524,1,1,1,1,1,1,1,1,1,1,1,1,97
4988,1,0.9854317266549288,7253,1,1,1,1,1,1,1,1,1,1,1,1,99
4989,0,0.009991424351800275,3894,0,1,0,0,0,0,0,0,0,0,0,0,1
4990,1,0.9930288551115778,3521,1,1,1,1,1,1,1,1,1,1,1,1,99
4991,1,0.8703439999982505,9238,1,1,1,1,1,1,1,1,1,1,0,1,87
4992,1,0.9663341569822533,454,1,1,1,1,1,1,1,1,1,1,1,1,97
4993,0,0.3878252367713317,1798,0,1,1,1,1,0,0,0,0,0,0,1,39
4994,0,0.09759856451244371,6531,0,1,0,0,0,0,0,0,0,0,0,0,10
4995,0,0.3878252367713317,7395,0,1,1,1,1,0,0,0,0,0,0,1,39
4996,0,0.009991424351800275,988,0,1,0,0,0,0,0,0,0,0,0,0,1
4997,0,0.3878252367713317,4145,0,1,1,1,1,0,0,0,0,0,0,1,39
4998,0,0.12593325825335625,6957,0,1,1,0,0,0,0,0,0,0,0,0,13
4999,0,0.0017199817328845664,2006,0,1,0,0,0,0,0,0,0,0,0,0,0
5000,0,0.0017199817328845664,4767,0,1,0,0,0,0,0,0,0,0,0,0,0
5001,1,0.8703439999982505,5588,1,1,1,1,1,1,1,1,1,1,0,1,87
5002,0,0.09660584438900392,8503,0,1,0,0,0,0,0,0,0,0,0,0,10
5003,1,0.8645687866399578,1393,1,1,1,1,1,1,1,1,1,1,0,1,86
5004,0,0.8645687866399578,2942,1,1,1,1,1,1,1,1,1,1,0,1,86
5005,1,0.3878252367713317,4719,0,1,1,1,1,0,0,0,0,0,0,1,39
5006,1,0.9307658510296561,6269,1,1,1,1,1,1,1,1,1,1,1,1,93
5007,1,0.9529083015650879,1442,1,1,1,1,1,1,1,1,1,1,1,1,95
5008,0,0.09759856451244371,3959,0,1,0,0,0,0,0,0,0,0,0,0,10
5009,1,0.3878252367713317,651,0,1,1,1,1,0,0,0,0,0,0,1,39
5010,0,0.09759856451244371,3197,0,1,0,0,0,0,0,0,0,0,0,0,10
5011,1,0.8703439999982505,6722,1,1,1,1,1,1,1,1,1,1,0,1,87
5012,0,0.009991424351800275,755,0,1,0,0,0,0,0,0,0,0,0,0,1
5013,0,0.09660584438900392,4764,0,1,0,0,0,0,0,0,0,0,0,0,10
5014,0,0.3878252367713317,6855,0,1,1,1,1,0,0,0,0,0,0,1,39
5015,1,0.9926723334768831,364,1,1,1,1,1,1,1,1,1,1,1,1,99
5016,1,0.3878252367713317,2484,0,1,1,1,1,0,0,0,0,0,0,1,39
5017,0,0.09660584438900392,5513,0,1,0,0,0,0,0,0,0,0,0,0,10
5018,0,0.009991424351800275,586,0,1,0,0,0,0,0,0,0,0,0,0,1
5019,1,0.8703439999982505,3452,1,1,1,1,1,1,1,1,1,1,0,1,87
5020,0,0.3878252367713317,8400,0,1,1,1,1,0,0,0,0,0,0,1,39
5021,0,0.009991424351800275,1382,0,1,0,0,0,0,0,0,0,0,0,0,1
5022,0,0.09660584438900392,5181,0,1,0,0,0,0,0,0,0,0,0,0,10
5023,1,0.9854317266549288,5641,1,1,1,1,1,1,1,1,1,1,1,1,99
5024,0,0.009991424351800275,1037,0,1,0,0,0,0,0,0,0,0,0,0,1
5025,0,0.009991424351800275,8723,0,1,0,0,0,0,0,0,0,0,0,0,1
5026,0,0.09759856451244371,5770,0,1,0,0,0,0,0,0,0,0,0,0,10
5027,1,0.8645687866399578,8086,1,1,1,1,1,1,1,1,1,1,0,1,86
5028,0,0.09759856451244371,3134,0,1,0,0,0,0,0,0,0,0,0,0,10
5029,1,0.9999558788446407,7214,1,1,1,1,1,1,1,1,1,1,1,1,100
5030,1,0.3878252367713317,101,0,1,1,1,1,0,0,0,0,0,0,1,39
5031,0,0.68335215163631,3064,1,1,1,1,1,1,1,1,0,0,0,1,68
5032,0,0.3878252367713317,6442,0,1,1,1,1,0,0,0,0,0,0,1,39
5033,0,0.12593325825335625,6116,0,1,1,0,0,0,0,0,0,0,0,0,13
5034,1,0.009991424351800275,4295,0,1,0,0,0,0,0,0,0,0,0,0,1
5035,0,0.002289960495272786,2885,0,1,0,0,0,0,0,0,0,0,0,0,0
5036,1,0.3878252367713317,8144,0,1,1,1,1,0,0,0,0,0,0,1,39
5037,0,0.12593325825335625,3121,0,1,1,0,0,0,0,0,0,0,0,0,13
5038,0,0.0028083995458596306,227,0,1,0,0,0,0,0,0,0,0,0,0,0
5039,0,0.002289960495272786,7210,0,1,0,0,0,0,0,0,0,0,0,0,0
5040,0,0.12593325825335625,5704,0,1,1,0,0,0,0,0,0,0,0,0,13
5041,0,0.009991424351800275,479,0,1,0,0,0,0,0,0,0,0,0,0,1
5042,1,0.795487445021953,4358,1,1,1,1,1,1,1,1,1,0,0,1,80
5043,0,0.009991424351800275,8595,0,1,0,0,0,0,0,0,0,0,0,0,1
5044,1,0.8703439999982505,7805,1,1,1,1,1,1,1,1,1,1,0,1,87
5045,0,0.09759856451244371,6746,0,1,0,0,0,0,0,0,0,0,0,0,10
5046,0,0.3878252367713317,4361,0,1,1,1,1,0,0,0,0,0,0,1,39
5047,0,0.12593325825335625,4883,0,1,1,0,0,0,0,0,0,0,0,0,13
5048,0,0.09660584438900392,6540,0,1,0,0,0,0,0,0,0,0,0,0,10
5049,0,0.09660584438900392,8608,0,1,0,0,0,0,0,0,0,0,0,0,10
5050,1,0.12593325825335625,6120,0,1,1,0,0,0,0,0,0,0,0,0,13
5051,1,0.3878252367713317,3401,0,1,1,1,1,0,0,0,0,0,0,1,39
5052,0,0.3878252367713317,2540,0,1,1,1,1,0,0,0,0,0,0,1,39
5053,1,0.3878252367713317,4426,0,1,1,1,1,0,0,0,0,0,0,1,39
5054,1,0.8703439999982505,2315,1,1,1,1,1,1,1,1,1,1,0,1,87
5055,1,0.9307658510296561,1306,1,1,1,1,1,1,1,1,1,1,1,1,93
5056,0,0.3878252367713317,4669,0,1,1,1,1,0,0,0,0,0,0,1,39
5057,1,0.3878252367713317,2097,0,1,1,1,1,0,0,0,0,0,0,1,39
5058,0,0.3878252367713317,9135,0,1,1,1,1,0,0,0,0,0,0,1,39
5059,0,0.3878252367713317,2112,0,1,1,1,1,0,0,0,0,0,0,1,39
5060,1,0.3878252367713317,8385,0,1,1,1,1,0,0,0,0,0,0,1,39
5061,0,0.26852067693466924,1018,0,1,1,1,0,0,0,0,0,0,0,0,27
5062,1,0.002289960495272786,6184,0,1,0,0,0,0,0,0,0,0,0,0,0
5063,1,0.999064553342821,2013,1,1,1,1,1,1,1,1,1,1,1,1,100
5064,0,0.09660584438900392,5039,0,1,0,0,0,0,0,0,0,0,0,0,10
5065,0,0.0017199817328845664,1688,0,1,0,0,0,0,0,0,0,0,0,0,0
5066,0,0.09759856451244371,2793,0,1,0,0,0,0,0,0,0,0,0,0,10
5067,1,0.8703439999982505,1242,1,1,1,1,1,1,1,1,1,1,0,1,87
5068,0,0.009991424351800275,6110,0,1,0,0,0,0,0,0,0,0,0,0,1
5069,0,0.3878252367713317,4105,0,1,1,1,1,0,0,0,0,0,0,1,39
5070,0,0.3878252367713317,3305,0,1,1,1,1,0,0,0,0,0,0,1,39
5071,1,0.8703439999982505,4990,1,1,1,1,1,1,1,1,1,1,0,1,87
5072,0,0.3878252367713317,566,0,1,1,1,1,0,0,0,0,0,0,1,39
5073,0,0.0028083995458596306,7709,0,1,0,0,0,0,0,0,0,0,0,0,0
5074,1,0.8703439999982505,6152,1,1,1,1,1,1,1,1,1,1,0,1,87
5075,0,0.09759856451244371,380,0,1,0,0,0,0,0,0,0,0,0,0,10
5076,1,0.8703439999982505,5637,1,1,1,1,1,1,1,1,1,1,0,1,87
5077,0,0.0017199817328845664,2136,0,1,0,0,0,0,0,0,0,0,0,0,0
5078,0,0.12593325825335625,7988,0,1,1,0,0,0,0,0,0,0,0,0,13
5079,0,0.009991424351800275,9063,0,1,0,0,0,0,0,0,0,0,0,0,1
5080,0,0.3878252367713317,6213,0,1,1,1,1,0,0,0,0,0,0,1,39
5081,1,0.9863969344108656,4969,1,1,1,1,1,1,1,1,1,1,1,1,99
5082,1,0.9854317266549288,7857,1,1,1,1,1,1,1,1,1,1,1,1,99
5083,0,0.09660584438900392,3833,0,1,0,0,0,0,0,0,0,0,0,0,10
5084,1,0.3878252367713317,1500,0,1,1,1,1,0,0,0,0,0,0,1,39
5085,1,0.8645687866399578,623,1,1,1,1,1,1,1,1,1,1,0,1,86
5086,1,0.3878252367713317,5662,0,1,1,1,1,0,0,0,0,0,0,1,39
5087,0,0.009991424351800275,8781,0,1,0,0,0,0,0,0,0,0,0,0,1
5088,1,0.3878252367713317,7182,0,1,1,1,1,0,0,0,0,0,0,1,39
5089,0,0.002289960495272786,4277,0,1,0,0,0,0,0,0,0,0,0,0,0
5090,1,0.8703439999982505,5991,1,1,1,1,1,1,1,1,1,1,0,1,87
5091,1,0.8703439999982505,5479,1,1,1,1,1,1,1,1,1,1,0,1,87
5092,0,0.009991424351800275,1556,0,1,0,0,0,0,0,0,0,0,0,0,1
5093,0,0.3878252367713317,4516,0,1,1,1,1,0,0,0,0,0,0,1,39
5094,0,0.009991424351800275,3226,0,1,0,0,0,0,0,0,0,0,0,0,1
5095,0,0.09660584438900392,6004,0,1,0,0,0,0,0,0,0,0,0,0,10
5096,0,0.12593325825335625,5533,0,1,1,0,0,0,0,0,0,0,0,0,13
5097,0,0.0028083995458596306,4143,0,1,0,0,0,0,0,0,0,0,0,0,0
5098,1,0.8703439999982505,9034,1,1,1,1,1,1,1,1,1,1,0,1,87
5099,0,0.3878252367713317,5101,0,1,1,1,1,0,0,0,0,0,0,1,39
5100,1,0.009991424351800275,2814,0,1,0,0,0,0,0,0,0,0,0,0,1
5101,0,0.3878252367713317,666,0,1,1,1,1,0,0,0,0,0,0,1,39
5102,0,0.009991424351800275,1861,0,1,0,0,0,0,0,0,0,0,0,0,1
5103,0,0.09759856451244371,6057,0,1,0,0,0,0,0,0,0,0,0,0,10
5104,1,0.8703439999982505,5190,1,1,1,1,1,1,1,1,1,1,0,1,87
5105,1,0.3878252367713317,5221,0,1,1,1,1,0,0,0,0,0,0,1,39
